sector,portfolio,difference
industrials,gpt4.1_weighted_industrials,0.0072428142804943
industrials,gpt4.1_equal_industrials,0.0066745073010155
industrials,gpt4.1 Min Var,0.0110899916963077
industrials,gpt4.1 Max Ret,-0.0057967032058721
industrials,gpt4.1 Max Sharpe,-0.0001290942230402
industrials,o4-mini_weighted_industrials,0.0289410288788069
industrials,o4-mini_equal_industrials,0.0273592003459521
industrials,o4-mini Min Var,0.0361725816437403
industrials,o4-mini Max Ret,0.010595130740389
industrials,o4-mini Max Sharpe,0.0128655713827583
industrials,gpt5_weighted_industrials,-0.025744142047753
industrials,gpt5_equal_industrials,-0.0132524845183482
industrials,gpt5 Min Var,0.0100048612255348
industrials,gpt5 Max Ret,-0.0497934177496237
industrials,gpt5 Max Sharpe,-0.0400781912041774
industrials,sonnet-3.7_weighted_industrials,0.0032919089697975
industrials,sonnet-3.7_equal_industrials,0.0098427440270477
industrials,sonnet-3.7 Min Var,0.0292537977739225
industrials,sonnet-3.7 Max Ret,-0.0158552771547287
industrials,sonnet-3.7 Max Sharpe,-0.0149115577149055
industrials,sonnet-4_weighted_industrials,0.0216766815821654
industrials,sonnet-4_equal_industrials,0.0179966213804358
industrials,sonnet-4 Min Var,0.0238727499525686
industrials,sonnet-4 Max Ret,-0.0016518445302069
industrials,sonnet-4 Max Sharpe,-0.0016518445302072
industrials,opus-4_weighted_industrials,0.0091656020642412
industrials,opus-4_equal_industrials,0.0039755290418172
industrials,opus-4 Min Var,0.0155329714869573
industrials,opus-4 Max Ret,-0.0231855505261906
industrials,opus-4 Max Sharpe,-0.0198750591327682
industrials,dsV3_weighted_industrials,0.012580718012782
industrials,dsV3_equal_industrials,0.0124533455444936
industrials,dsV3 Min Var,0.0222822189328209
industrials,dsV3 Max Ret,-0.0176577615182037
industrials,dsV3 Max Sharpe,0.002904770884461
industrials,dsR1_weighted_industrials,0.0077194161141499
industrials,dsR1_equal_industrials,0.0065450841033705
industrials,dsR1 Min Var,0.017044648520353
industrials,dsR1 Max Ret,-0.0171879770157261
industrials,dsR1 Max Sharpe,-0.0011973372110845
industrials,gemini_weighted_industrials,0.0130910249971909
industrials,gemini_equal_industrials,0.0137229429482956
industrials,gemini Min Var,0.0199711397077166
industrials,gemini Max Ret,-0.0038495794071772
industrials,gemini Max Sharpe,0.0083128432170889
industrials,grok3_weighted_industrials,0.0169277387454114
industrials,grok3_equal_industrials,0.0179966213804358
industrials,grok3 Min Var,0.0238727499525686
industrials,grok3 Max Ret,-0.0016518445302069
industrials,grok3 Max Sharpe,-0.0016518445302074
industrials,grok3-mini_weighted_industrials,0.0148170544514884
industrials,grok3-mini_equal_industrials,0.0144889861193125
industrials,grok3-mini Min Var,0.0162557437089889
industrials,grok3-mini Max Ret,-0.0037939553440784
industrials,grok3-mini Max Sharpe,-0.0049510222121556
consumer_discretionary,gpt4o_weighted_consumer_discretionary,0.0076847940227555
consumer_discretionary,gpt4o_equal_consumer_discretionary,0.0051874048131475
consumer_discretionary,gpt4o Min Var,0.0252183253491084
consumer_discretionary,gpt4o Max Ret,-0.0148266913548971
consumer_discretionary,gpt4o Max Sharpe,0.0050283041833628
consumer_discretionary,gpt4.1_weighted_consumer_discretionary,0.0147004064871182
consumer_discretionary,gpt4.1_equal_consumer_discretionary,0.016632814198507
consumer_discretionary,gpt4.1 Min Var,0.0355747389216018
consumer_discretionary,gpt4.1 Max Ret,0.0002098031887496
consumer_discretionary,gpt4.1 Max Sharpe,0.0082544998227136
consumer_discretionary,o4-mini_weighted_consumer_discretionary,0.0098720455283799
consumer_discretionary,o4-mini_equal_consumer_discretionary,0.0251023343851793
consumer_discretionary,o4-mini Min Var,0.040829091592032
consumer_discretionary,o4-mini Max Ret,0.0105378532260114
consumer_discretionary,o4-mini Max Sharpe,0.0209546383090586
consumer_discretionary,gpt5_weighted_consumer_discretionary,0.0162063941618022
consumer_discretionary,gpt5_equal_consumer_discretionary,0.018727766531759
consumer_discretionary,gpt5 Min Var,0.0300085933571753
consumer_discretionary,gpt5 Max Ret,0.0066002507527715
consumer_discretionary,gpt5 Max Sharpe,0.0189458303489282
consumer_discretionary,sonnet-3.7_weighted_consumer_discretionary,0.0065476310673598
consumer_discretionary,sonnet-3.7_equal_consumer_discretionary,0.0073622071302824
consumer_discretionary,sonnet-3.7 Min Var,0.0289165239752452
consumer_discretionary,sonnet-3.7 Max Ret,-0.005532173717108
consumer_discretionary,sonnet-3.7 Max Sharpe,0.003440102201239
consumer_discretionary,sonnet-4_weighted_consumer_discretionary,0.0159414790181972
consumer_discretionary,sonnet-4_equal_consumer_discretionary,0.0203703084984179
consumer_discretionary,sonnet-4 Min Var,0.038779652825655
consumer_discretionary,sonnet-4 Max Ret,0.0024733519832331
consumer_discretionary,sonnet-4 Max Sharpe,0.0127303488867235
consumer_discretionary,opus-4_weighted_consumer_discretionary,0.0108670049416277
consumer_discretionary,opus-4_equal_consumer_discretionary,0.0193378039749618
consumer_discretionary,opus-4 Min Var,0.037561853774115
consumer_discretionary,opus-4 Max Ret,0.0070624025702001
consumer_discretionary,opus-4 Max Sharpe,0.0168046590953943
consumer_discretionary,dsV3_weighted_consumer_discretionary,0.0101217262473202
consumer_discretionary,dsV3_equal_consumer_discretionary,0.0180439245832917
consumer_discretionary,dsV3 Min Var,0.03075116192317
consumer_discretionary,dsV3 Max Ret,0.0062209591336548
consumer_discretionary,dsV3 Max Sharpe,0.0185598545102433
consumer_discretionary,dsR1_weighted_consumer_discretionary,0.010432740319488
consumer_discretionary,dsR1_equal_consumer_discretionary,0.0154043054689129
consumer_discretionary,dsR1 Min Var,0.0276065035065402
consumer_discretionary,dsR1 Max Ret,0.0045402468397288
consumer_discretionary,dsR1 Max Sharpe,0.0112069477703378
consumer_discretionary,gemini_weighted_consumer_discretionary,0.0158097746622594
consumer_discretionary,gemini_equal_consumer_discretionary,0.0248401596872069
consumer_discretionary,gemini Min Var,0.0372001760749549
consumer_discretionary,gemini Max Ret,0.010180327344692
consumer_discretionary,gemini Max Sharpe,0.0172241246822091
consumer_discretionary,grok3_weighted_consumer_discretionary,0.0121067465442742
consumer_discretionary,grok3_equal_consumer_discretionary,0.0219234965489868
consumer_discretionary,grok3 Min Var,0.0382638477949545
consumer_discretionary,grok3 Max Ret,0.0179983842905681
consumer_discretionary,grok3 Max Sharpe,0.022383360133498
consumer_discretionary,grok3-mini_weighted_consumer_discretionary,0.0197746720993724
consumer_discretionary,grok3-mini_equal_consumer_discretionary,0.0310725850158571
consumer_discretionary,grok3-mini Min Var,0.0434645246860025
consumer_discretionary,grok3-mini Max Ret,0.0140450406029486
consumer_discretionary,grok3-mini Max Sharpe,0.0261574853261922
health_care,gpt4o_weighted_health_care,0.0026078872398403
health_care,gpt4o_equal_health_care,-0.0034699220200516
health_care,gpt4o Min Var,-0.0014131335787301
health_care,gpt4o Max Ret,-0.0316772653194369
health_care,gpt4o Max Sharpe,-0.0161907907146576
health_care,gpt4.1_weighted_health_care,0.0007617754546653
health_care,gpt4.1_equal_health_care,-0.0108144064344157
health_care,gpt4.1 Min Var,-0.0052779432544203
health_care,gpt4.1 Max Ret,-0.0293907288739854
health_care,gpt4.1 Max Sharpe,-0.0277476136474222
health_care,o4-mini_weighted_health_care,0.0034793763420677
health_care,o4-mini_equal_health_care,-0.0066602398302542
health_care,o4-mini Min Var,-0.0049935963291889
health_care,o4-mini Max Ret,-0.0262327532237495
health_care,o4-mini Max Sharpe,-0.0232707696187668
health_care,gpt5_weighted_health_care,-0.0164586524532135
health_care,gpt5_equal_health_care,-0.0278372343734839
health_care,gpt5 Min Var,-0.0203297929020713
health_care,gpt5 Max Ret,-0.0519437414296503
health_care,gpt5 Max Sharpe,-0.0382650663897782
health_care,sonnet-3.7_weighted_health_care,-0.0165763337257365
health_care,sonnet-3.7_equal_health_care,-0.0372118862090421
health_care,sonnet-3.7 Min Var,-0.01674611889334
health_care,sonnet-3.7 Max Ret,-0.0206775957489553
health_care,sonnet-3.7 Max Sharpe,-0.0250787293646232
health_care,sonnet-4_weighted_health_care,0.0028786467254027
health_care,sonnet-4_equal_health_care,-0.018775414822877
health_care,sonnet-4 Min Var,-0.0120281861029659
health_care,sonnet-4 Max Ret,-0.0275104102581011
health_care,sonnet-4 Max Sharpe,-0.0103296688399828
health_care,opus-4_weighted_health_care,-0.0195478106494989
health_care,opus-4_equal_health_care,-0.0285672528515158
health_care,opus-4 Min Var,-0.0099494256982364
health_care,opus-4 Max Ret,-0.0066402655007652
health_care,opus-4 Max Sharpe,-0.013985555784496
health_care,dsV3_weighted_health_care,0.0131014115978371
health_care,dsV3_equal_health_care,0.0050871950687906
health_care,dsV3 Min Var,0.0041893246224256
health_care,dsV3 Max Ret,-0.0128722227175499
health_care,dsV3 Max Sharpe,-0.0068775617929417
health_care,dsR1_weighted_health_care,-0.0012117641063351
health_care,dsR1_equal_health_care,-0.0119736677758122
health_care,dsR1 Min Var,-0.0052039945973576
health_care,dsR1 Max Ret,-0.0252461199284767
health_care,dsR1 Max Sharpe,-0.0154820671890757
health_care,gemini_weighted_health_care,-0.0133161155984391
health_care,gemini_equal_health_care,-0.02608946920362
health_care,gemini Min Var,-0.0011406383739234
health_care,gemini Max Ret,-0.0317994181030717
health_care,gemini Max Sharpe,-0.0084171046700073
health_care,grok3_weighted_health_care,0.0045775048480347
health_care,grok3_equal_health_care,-0.0018668147920918
health_care,grok3 Min Var,0.0103403027103463
health_care,grok3 Max Ret,-0.023216520355199
health_care,grok3 Max Sharpe,-0.018020862008835
health_care,grok3-mini_weighted_health_care,-0.0097596115259283
health_care,grok3-mini_equal_health_care,-0.006487889961019
health_care,grok3-mini Min Var,-0.0043135769396878
health_care,grok3-mini Max Ret,-0.0266930587045699
health_care,grok3-mini Max Sharpe,-0.0215622731396026
financials,gpt4o_weighted_financials,-0.017611384592361
financials,gpt4o_equal_financials,-0.0129262989087363
financials,gpt4o Min Var,0.0037365438435142
financials,gpt4o Max Ret,-0.0195485649210658
financials,gpt4o Max Sharpe,0.0060212544430637
financials,gpt4.1_weighted_financials,-0.0146677017411778
financials,gpt4.1_equal_financials,-0.0111921614029774
financials,gpt4.1 Min Var,-0.0033939464467622
financials,gpt4.1 Max Ret,-0.0236845365531261
financials,gpt4.1 Max Sharpe,0.0038579485692771
financials,o4-mini_weighted_financials,-0.0260227203288327
financials,o4-mini_equal_financials,-0.0164330952072833
financials,o4-mini Min Var,-0.0072464824854381
financials,o4-mini Max Ret,-0.0263710705095461
financials,o4-mini Max Sharpe,-0.0014871748345561
financials,gpt5_weighted_financials,-0.006205777500064
financials,gpt5_equal_financials,-0.0115632899886334
financials,gpt5 Min Var,-0.0026804511073365
financials,gpt5 Max Ret,-0.0153028089335681
financials,gpt5 Max Sharpe,0.0052963083943141
financials,sonnet-3.7_weighted_financials,-0.0087999851709246
financials,sonnet-3.7_equal_financials,-0.0095586420032147
financials,sonnet-3.7 Min Var,-0.0010411227358699
financials,sonnet-3.7 Max Ret,-0.014094246767504
financials,sonnet-3.7 Max Sharpe,0.0107125224986303
financials,sonnet-4_weighted_financials,-0.0210999549466011
financials,sonnet-4_equal_financials,-0.0199512713778117
financials,sonnet-4 Min Var,-0.0166354623303503
financials,sonnet-4 Max Ret,-0.0285471381591656
financials,sonnet-4 Max Sharpe,-0.0054674394735336
financials,opus-4_weighted_financials,-0.0301150868690087
financials,opus-4_equal_financials,-0.0301991694919855
financials,opus-4 Min Var,-0.0217588665302308
financials,opus-4 Max Ret,-0.0307640510761331
financials,opus-4 Max Sharpe,-0.0203355073098667
financials,dsV3_weighted_financials,-0.0244460013875284
financials,dsV3_equal_financials,-0.0129881499309282
financials,dsV3 Min Var,-0.0007014626460836
financials,dsV3 Max Ret,-0.020566230518414
financials,dsV3 Max Sharpe,-0.0027872389864292
financials,dsR1_weighted_financials,-0.0246736225534563
financials,dsR1_equal_financials,-0.0198800249935358
financials,dsR1 Min Var,-0.0090403496997772
financials,dsR1 Max Ret,-0.0296099369960323
financials,dsR1 Max Sharpe,-0.0072604352233251
financials,gemini_weighted_financials,-0.015217042297855
financials,gemini_equal_financials,-0.0147472441692281
financials,gemini Min Var,-0.0110022589354455
financials,gemini Max Ret,-0.0217792148525729
financials,gemini Max Sharpe,0.0018652030103215
financials,grok3_weighted_financials,-0.0267865997388397
financials,grok3_equal_financials,-0.0174914858184717
financials,grok3 Min Var,-0.0140391372641278
financials,grok3 Max Ret,-0.0262903496827378
financials,grok3 Max Sharpe,-0.0111381646220551
financials,grok3-mini_weighted_financials,-0.0196135296089627
financials,grok3-mini_equal_financials,-0.0159521586435708
financials,grok3-mini Min Var,-0.0035774684172358
financials,grok3-mini Max Ret,-0.0079948185346722
financials,grok3-mini Max Sharpe,0.0023531735990121
communication_services,gpt4o_weighted_communication_services,0.0121340163110988
communication_services,gpt4o_equal_communication_services,0.0388119569086804
communication_services,gpt4o Min Var,0.0505420754159874
communication_services,gpt4o Max Ret,0.0088906113608333
communication_services,gpt4o Max Sharpe,0.0429668046683592
communication_services,gpt4.1_weighted_communication_services,0.0191502862695513
communication_services,gpt4.1_equal_communication_services,0.0391818659164416
communication_services,gpt4.1 Min Var,0.0512899268209316
communication_services,gpt4.1 Max Ret,0.009121885662617
communication_services,gpt4.1 Max Sharpe,0.0447153060229591
communication_services,o4-mini_weighted_communication_services,0.012489430901015
communication_services,o4-mini_equal_communication_services,0.0430393928303486
communication_services,o4-mini Min Var,0.0532687912581575
communication_services,o4-mini Max Ret,0.0224770680750923
communication_services,o4-mini Max Sharpe,0.045510294562434
communication_services,gpt5_weighted_communication_services,0.0125944172604145
communication_services,gpt5_equal_communication_services,0.0391818659164416
communication_services,gpt5 Min Var,0.0512899268209316
communication_services,gpt5 Max Ret,0.009121885662617
communication_services,gpt5 Max Sharpe,0.0447153060229591
communication_services,sonnet-3.7_weighted_communication_services,0.0118094970392025
communication_services,sonnet-3.7_equal_communication_services,0.0443277888107346
communication_services,sonnet-3.7 Min Var,0.0533882963849491
communication_services,sonnet-3.7 Max Ret,0.0258705093814099
communication_services,sonnet-3.7 Max Sharpe,0.0470701495595343
communication_services,sonnet-4_weighted_communication_services,0.0048097973767003
communication_services,sonnet-4_equal_communication_services,0.0443293362947247
communication_services,sonnet-4 Min Var,0.0527228054169981
communication_services,sonnet-4 Max Ret,0.012311137751189
communication_services,sonnet-4 Max Sharpe,0.0449746889135594
communication_services,opus-4_weighted_communication_services,0.0049325036993181
communication_services,opus-4_equal_communication_services,0.0443293362947247
communication_services,opus-4 Min Var,0.0527228054169981
communication_services,opus-4 Max Ret,0.012311137751189
communication_services,opus-4 Max Sharpe,0.0449746889135598
communication_services,dsV3_weighted_communication_services,0.01197532343083
communication_services,dsV3_equal_communication_services,0.0443293362947246
communication_services,dsV3 Min Var,0.0527228054169981
communication_services,dsV3 Max Ret,0.012311137751189
communication_services,dsV3 Max Sharpe,0.0449746889135594
communication_services,dsR1_weighted_communication_services,0.0110305626393337
communication_services,dsR1_equal_communication_services,0.039098537582209
communication_services,dsR1 Min Var,0.0501931976215922
communication_services,dsR1 Max Ret,0.0062346629062898
communication_services,dsR1 Max Sharpe,0.041531827169943
communication_services,gemini_weighted_communication_services,0.0097363115430753
communication_services,gemini_equal_communication_services,0.0391818659164416
communication_services,gemini Min Var,0.0512899268209316
communication_services,gemini Max Ret,0.009121885662617
communication_services,gemini Max Sharpe,0.0447153060229591
communication_services,grok3_weighted_communication_services,0.0142971034415914
communication_services,grok3_equal_communication_services,0.0391818659164417
communication_services,grok3 Min Var,0.0512899268209314
communication_services,grok3 Max Ret,0.009121885662617
communication_services,grok3 Max Sharpe,0.044715306022959
communication_services,grok3-mini_weighted_communication_services,0.0077488631197662
communication_services,grok3-mini_equal_communication_services,0.040184236322925
communication_services,grok3-mini Min Var,0.0508268653723443
communication_services,grok3-mini Max Ret,0.0097406763615809
communication_services,grok3-mini Max Sharpe,0.0435441518169152
real_estate,gpt4o_weighted_real_estate,-0.0038594005999585
real_estate,gpt4o_equal_real_estate,1.720729768060534e-05
real_estate,gpt4o Min Var,-0.0071995536662276
real_estate,gpt4o Max Ret,-0.008097458202853
real_estate,gpt4o Max Sharpe,-0.008097458202853
real_estate,gpt4.1_weighted_real_estate,-0.0056542324480632
real_estate,gpt4.1_equal_real_estate,0.0030490836623646
real_estate,gpt4.1 Min Var,-0.0108164365344394
real_estate,gpt4.1 Max Ret,0.0050196763095145
real_estate,gpt4.1 Max Sharpe,0.0089188146583458
real_estate,o4-mini_weighted_real_estate,-0.0233729583856888
real_estate,o4-mini_equal_real_estate,-0.0164099973895757
real_estate,o4-mini Min Var,-0.0201880096109209
real_estate,o4-mini Max Ret,-0.0181879330489478
real_estate,o4-mini Max Sharpe,-0.0140565506880091
real_estate,gpt5_weighted_real_estate,-0.0048236452235306
real_estate,gpt5_equal_real_estate,0.0041959076511071
real_estate,gpt5 Min Var,-0.0092182712758754
real_estate,gpt5 Max Ret,0.0079600118181029
real_estate,gpt5 Max Sharpe,0.0081405865666301
real_estate,sonnet-3.7_weighted_real_estate,-0.0049986032151579
real_estate,sonnet-3.7_equal_real_estate,0.0012200200389375
real_estate,sonnet-3.7 Min Var,-0.0108180794985723
real_estate,sonnet-3.7 Max Ret,0.0061597021849591
real_estate,sonnet-3.7 Max Sharpe,0.0054432961724569
real_estate,sonnet-4_weighted_real_estate,-0.0138912295842461
real_estate,sonnet-4_equal_real_estate,-0.0101998894175631
real_estate,sonnet-4 Min Var,-0.0208221119665468
real_estate,sonnet-4 Max Ret,-0.0006231188486226
real_estate,sonnet-4 Max Sharpe,-0.0013160543884766
real_estate,opus-4_weighted_real_estate,-0.0060933578046897
real_estate,opus-4_equal_real_estate,-0.0021221281806654
real_estate,opus-4 Min Var,-0.0117543173405758
real_estate,opus-4 Max Ret,0.0041694516632535
real_estate,opus-4 Max Sharpe,0.0034885975826114
real_estate,dsV3_weighted_real_estate,-0.0073648266754323
real_estate,dsV3_equal_real_estate,-0.0012736416467079
real_estate,dsV3 Min Var,-0.0084975361671786
real_estate,dsV3 Max Ret,-0.0048525393309473
real_estate,dsV3 Max Sharpe,-0.0048525393309473
real_estate,dsR1_weighted_real_estate,-0.0069002117145815
real_estate,dsR1_equal_real_estate,0.0070493134794553
real_estate,dsR1 Min Var,-0.0050043694991233
real_estate,dsR1 Max Ret,0.0069250109154139
real_estate,dsR1 Max Sharpe,0.0049959062066768
real_estate,gemini_weighted_real_estate,-0.0052349594059179
real_estate,gemini_equal_real_estate,-0.0010514875714707
real_estate,gemini Min Var,-0.0099624876677002
real_estate,gemini Max Ret,-0.0047065622340276
real_estate,gemini Max Sharpe,-0.0087453924095593
real_estate,grok3_weighted_real_estate,-0.0075696276737668
real_estate,grok3_equal_real_estate,-0.0098558790169205
real_estate,grok3 Min Var,-0.0214216514950301
real_estate,grok3 Max Ret,-0.0141688242984676
real_estate,grok3 Max Sharpe,-0.0116135716390504
real_estate,grok3-mini_weighted_real_estate,0.0023743479081151
real_estate,grok3-mini_equal_real_estate,0.0117606535273723
real_estate,grok3-mini Min Var,-0.0030537965050793
real_estate,grok3-mini Max Ret,0.0082903434765541
real_estate,grok3-mini Max Sharpe,0.0076643675503939
consumer_staples,gpt4o_weighted_consumer_staples,0.0197895010123656
consumer_staples,gpt4o_equal_consumer_staples,0.0301676076572094
consumer_staples,gpt4o Min Var,0.0191552879999433
consumer_staples,gpt4o Max Ret,-0.0022327848910038
consumer_staples,gpt4o Max Sharpe,-0.0022327848910038
consumer_staples,gpt4.1_weighted_consumer_staples,0.0235595865902852
consumer_staples,gpt4.1_equal_consumer_staples,0.0358863745624069
consumer_staples,gpt4.1 Min Var,0.0278433128663255
consumer_staples,gpt4.1 Max Ret,0.0111411852857585
consumer_staples,gpt4.1 Max Sharpe,0.0100940189334779
consumer_staples,o4-mini_weighted_consumer_staples,0.0297775571251403
consumer_staples,o4-mini_equal_consumer_staples,0.0303534309119605
consumer_staples,o4-mini Min Var,0.021021557325177
consumer_staples,o4-mini Max Ret,-0.0037333678681181
consumer_staples,o4-mini Max Sharpe,-0.0013419331068485
consumer_staples,gpt5_weighted_consumer_staples,0.0144662067465003
consumer_staples,gpt5_equal_consumer_staples,0.0174822667458289
consumer_staples,gpt5 Min Var,0.0169052484816136
consumer_staples,gpt5 Max Ret,-0.0117430311623821
consumer_staples,gpt5 Max Sharpe,-0.0117430311623824
consumer_staples,sonnet-3.7_weighted_consumer_staples,0.0160080558259141
consumer_staples,sonnet-3.7_equal_consumer_staples,0.0386972386888501
consumer_staples,sonnet-3.7 Min Var,0.0277270682242021
consumer_staples,sonnet-3.7 Max Ret,0.0063689621252204
consumer_staples,sonnet-3.7 Max Sharpe,0.0063689621252202
consumer_staples,sonnet-4_weighted_consumer_staples,0.0185396901545415
consumer_staples,sonnet-4_equal_consumer_staples,0.0421777667685383
consumer_staples,sonnet-4 Min Var,0.0272524887197176
consumer_staples,sonnet-4 Max Ret,0.0135853021704705
consumer_staples,sonnet-4 Max Sharpe,0.0132864664206051
consumer_staples,opus-4_weighted_consumer_staples,0.015834126237268
consumer_staples,opus-4_equal_consumer_staples,0.0296673743375387
consumer_staples,opus-4 Min Var,0.0236933026199321
consumer_staples,opus-4 Max Ret,0.0007395380204548
consumer_staples,opus-4 Max Sharpe,0.0008336845540209
consumer_staples,dsV3_weighted_consumer_staples,0.0282223718649739
consumer_staples,dsV3_equal_consumer_staples,0.0359413439071095
consumer_staples,dsV3 Min Var,0.0310192874930438
consumer_staples,dsV3 Max Ret,0.0143254710364379
consumer_staples,dsV3 Max Sharpe,0.0173896546731085
